Runtime WSselect WSpush WSpush_init Strict_Push Progname Size Blocksize Iterations Threads Gflops
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1353.808879
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1531.967119
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1575.088067
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1353.790520
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1567.678001
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1586.875696
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1494.422909
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1573.206527
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1571.116883
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1521.629861
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 416.301724
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 590.276813
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 637.893156
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 434.837049
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 440.080696
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 602.928720
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 412.712713
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 588.023865
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 590.683470
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 625.762672
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 609.685621
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 498.536375
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 396.212590
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 573.729416
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 460.732065
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 771.365645
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 774.684233
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 789.631644
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 663.570646
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 782.875533
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 773.039974
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 750.099774
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 772.536728
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 783.836520
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 784.993870
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 553.715167
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 789.337154
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 515.081633
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 752.377290
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 810.674353
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 321.537411
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 224.583487
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 315.163707
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 347.269392
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 311.053939
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 146.891870
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 328.049036
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 317.860614
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 201.358586
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 313.632239
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 328.406253
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 301.788614
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 322.320438
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 187.952597
komp hws_N_P Whws cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 200.437652
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 412.012672
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 500.814379
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 430.895994
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 521.096970
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 543.680567
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 439.016677
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 439.366196
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 419.658663
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 480.946860
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 384.669696
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 449.866390
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 451.675627
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 444.559055
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 537.267477
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 441.018417
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1421.882351
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1314.365321
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1317.395913
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1365.932581
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1238.710192
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1330.630370
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1419.342563
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1316.105720
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1305.097050
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1335.989387
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1356.171059
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1452.840261
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1225.381959
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1235.814836
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1233.294985
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1933.726590
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1855.106286
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1902.356793
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1918.531220
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1909.836456
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1981.853572
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1960.066995
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1971.619372
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1996.317828
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1958.193916
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1970.656429
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1988.615441
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1965.302026
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 2026.451422
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 2005.671384
komp rand local cyclicnuma loose dpotrf_taskdep 40960 512 1 192 2055.331680
komp rand local cyclicnuma loose dpotrf_taskdep 40960 512 1 192 2063.780415
komp rand local cyclicnuma loose dpotrf_taskdep 40960 512 1 192 1982.921228
komp rand local cyclicnuma loose dpotrf_taskdep 40960 512 1 192 2036.746893
komp rand local cyclicnuma loose dpotrf_taskdep 40960 512 1 192 2034.351173
komp rand local cyclicnuma loose dpotrf_taskdep 40960 512 1 192 2047.013068
komp rand local cyclicnuma loose dpotrf_taskdep 40960 512 1 192 2048.565046
komp rand local cyclicnuma loose dpotrf_taskdep 40960 512 1 192 2060.632776
komp rand local cyclicnuma loose dpotrf_taskdep 40960 512 1 192 1997.301542
komp rand local cyclicnuma loose dpotrf_taskdep 40960 512 1 192 2032.674685
komp rand local cyclicnuma loose dpotrf_taskdep 40960 1024 1 192 1397.006881
komp rand local cyclicnuma loose dpotrf_taskdep 40960 1024 1 192 1429.933904
komp rand local cyclicnuma loose dpotrf_taskdep 40960 1024 1 192 1460.506182
komp rand local cyclicnuma loose dpotrf_taskdep 40960 1024 1 192 1427.089777
komp rand local cyclicnuma loose dpotrf_taskdep 40960 1024 1 192 1336.941206
komp rand local cyclicnuma loose dpotrf_taskdep 40960 1024 1 192 1571.639190
komp rand local cyclicnuma loose dpotrf_taskdep 40960 1024 1 192 1394.755627
komp rand local cyclicnuma loose dpotrf_taskdep 40960 1024 1 192 1389.780936
komp rand local cyclicnuma loose dpotrf_taskdep 40960 1024 1 192 1410.558373
komp rand local cyclicnuma loose dpotrf_taskdep 40960 1024 1 192 1433.925507
komp rand local cyclicnuma loose dpotrf_taskdep 65536 512 1 192 2220.169483
komp rand local cyclicnuma loose dpotrf_taskdep 65536 512 1 192 2236.425216
komp rand local cyclicnuma loose dpotrf_taskdep 65536 512 1 192 2217.065219
komp rand local cyclicnuma loose dpotrf_taskdep 65536 512 1 192 2219.774973
komp rand local cyclicnuma loose dpotrf_taskdep 65536 512 1 192 2246.513891
komp rand local cyclicnuma loose dpotrf_taskdep 65536 512 1 192 2256.587619
komp rand local cyclicnuma loose dpotrf_taskdep 65536 512 1 192 2202.132219
komp rand local cyclicnuma loose dpotrf_taskdep 65536 512 1 192 2238.997960
komp rand local cyclicnuma loose dpotrf_taskdep 65536 512 1 192 2231.012749
komp rand local cyclicnuma loose dpotrf_taskdep 65536 512 1 192 2229.293693
komp rand local cyclicnuma loose dpotrf_taskdep 65536 1024 1 192 2051.924648
komp rand local cyclicnuma loose dpotrf_taskdep 65536 1024 1 192 2106.400458
komp rand local cyclicnuma loose dpotrf_taskdep 65536 1024 1 192 2159.436193
komp rand local cyclicnuma loose dpotrf_taskdep 65536 1024 1 192 2075.781402
komp rand local cyclicnuma loose dpotrf_taskdep 65536 1024 1 192 2053.966915
komp rand local cyclicnuma loose dpotrf_taskdep 65536 1024 1 192 2001.703467
komp rand local cyclicnuma loose dpotrf_taskdep 65536 1024 1 192 2029.798729
komp rand local cyclicnuma loose dpotrf_taskdep 65536 1024 1 192 2133.394637
komp rand local cyclicnuma loose dpotrf_taskdep 65536 1024 1 192 2013.087804
komp rand local cyclicnuma loose dpotrf_taskdep 65536 1024 1 192 2096.808177
komp rand local cyclicnuma loose dgeqrf_taskdep 40960 512 1 192 1449.637291
komp rand local cyclicnuma loose dgeqrf_taskdep 40960 512 1 192 1451.142713
komp rand local cyclicnuma loose dgeqrf_taskdep 40960 512 1 192 1300.830503
komp rand local cyclicnuma loose dgeqrf_taskdep 40960 512 1 192 1362.369061
komp rand local cyclicnuma loose dgeqrf_taskdep 40960 512 1 192 1395.950616
komp rand local cyclicnuma loose dgeqrf_taskdep 40960 512 1 192 1371.833147
komp rand local cyclicnuma loose dgeqrf_taskdep 40960 512 1 192 1452.621545
komp rand local cyclicnuma loose dgeqrf_taskdep 40960 512 1 192 1300.318936
komp rand local cyclicnuma loose dgeqrf_taskdep 40960 512 1 192 1358.470585
komp rand local cyclicnuma loose dgeqrf_taskdep 40960 512 1 192 1427.732318
komp rand local cyclicnuma loose dgeqrf_taskdep 40960 1024 1 192 1480.238703
komp rand local cyclicnuma loose dgeqrf_taskdep 40960 1024 1 192 1516.585364
komp rand local cyclicnuma loose dgeqrf_taskdep 40960 1024 1 192 1442.808421
komp rand local cyclicnuma loose dgeqrf_taskdep 40960 1024 1 192 1407.079059
komp rand local cyclicnuma loose dgeqrf_taskdep 40960 1024 1 192 1457.962940
komp rand local cyclicnuma loose dgeqrf_taskdep 40960 1024 1 192 1429.818779
komp rand local cyclicnuma loose dgeqrf_taskdep 40960 1024 1 192 1382.645934
komp rand local cyclicnuma loose dgeqrf_taskdep 40960 1024 1 192 1446.854668
komp rand local cyclicnuma loose dgeqrf_taskdep 40960 1024 1 192 1451.163080
komp rand local cyclicnuma loose dgeqrf_taskdep 40960 1024 1 192 1461.754141
komp rand local cyclicnuma loose dgeqrf_taskdep 65536 512 1 192 1518.002652
komp rand local cyclicnuma loose dgeqrf_taskdep 65536 512 1 192 1525.598950
komp rand local cyclicnuma loose dgeqrf_taskdep 65536 512 1 192 1510.998989
komp rand local cyclicnuma loose dgeqrf_taskdep 65536 512 1 192 1463.653539
komp rand local cyclicnuma loose dgeqrf_taskdep 65536 512 1 192 1480.243104
komp rand local cyclicnuma loose dgeqrf_taskdep 65536 512 1 192 1518.630324
komp rand local cyclicnuma loose dgeqrf_taskdep 65536 512 1 192 1512.236909
komp rand local cyclicnuma loose dgeqrf_taskdep 65536 512 1 192 1512.785796
komp rand local cyclicnuma loose dgeqrf_taskdep 65536 512 1 192 1500.193284
komp rand local cyclicnuma loose dgeqrf_taskdep 65536 512 1 192 1490.440034
komp rand local cyclicnuma loose dgeqrf_taskdep 65536 1024 1 192 1936.545926
komp rand local cyclicnuma loose dgeqrf_taskdep 65536 1024 1 192 1945.165835
komp rand local cyclicnuma loose dgeqrf_taskdep 65536 1024 1 192 1939.096767
komp rand local cyclicnuma loose dgeqrf_taskdep 65536 1024 1 192 1914.653515
komp rand local cyclicnuma loose dgeqrf_taskdep 65536 1024 1 192 1935.073926
komp numa numa randnuma strict dpotrf_taskdep 8192 224 1 192 80.442884
komp numa numa randnuma strict dpotrf_taskdep 8192 224 1 192 81.185346
komp numa numa randnuma strict dpotrf_taskdep 8192 224 1 192 80.339473
komp numa numa randnuma strict dpotrf_taskdep 8192 224 1 192 83.791563
komp numa numa randnuma strict dpotrf_taskdep 8192 224 1 192 81.101025
komp numa numa randnuma strict dpotrf_taskdep 8192 224 1 192 81.458407
komp numa numa randnuma strict dpotrf_taskdep 8192 224 1 192 81.884087
komp numa numa randnuma strict dpotrf_taskdep 8192 224 1 192 80.133178
komp numa numa randnuma strict dpotrf_taskdep 8192 224 1 192 82.133269
komp numa numa randnuma strict dpotrf_taskdep 8192 224 1 192 79.750059
komp numa numa randnuma strict dpotrf_taskdep 8192 224 1 192 81.414953
komp numa numa randnuma strict dpotrf_taskdep 8192 224 1 192 81.307799
komp numa numa randnuma strict dpotrf_taskdep 8192 224 1 192 83.062286
komp numa numa randnuma strict dpotrf_taskdep 8192 224 1 192 79.883182
komp numa numa randnuma strict dpotrf_taskdep 8192 224 1 192 82.077226
komp numa numa randnuma strict dpotrf_taskdep 16384 256 1 192 89.599234
komp numa numa randnuma strict dpotrf_taskdep 16384 256 1 192 89.469262
komp numa numa randnuma strict dpotrf_taskdep 16384 256 1 192 90.978776
komp numa numa randnuma strict dpotrf_taskdep 16384 256 1 192 89.938130
komp numa numa randnuma strict dpotrf_taskdep 16384 256 1 192 89.061272
komp numa numa randnuma strict dpotrf_taskdep 16384 256 1 192 90.288934
komp numa numa randnuma strict dpotrf_taskdep 32768 512 1 192 110.119565
komp numa numa randnuma strict dpotrf_taskdep 32768 512 1 192 110.703966
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 372.775463
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 416.910301
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 393.114912
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 348.144410
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 304.263933
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 421.685304
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 409.991557
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 450.139552
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 394.641170
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 366.324693
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 399.351214
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 449.077480
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 461.977799
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 274.475592
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 8192 224 1 192 318.757354
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1108.739767
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1226.497152
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1095.244038
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1080.116243
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1020.681367
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 935.102290
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 960.672005
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 991.720551
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1178.448928
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 951.158966
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1063.930648
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 944.883078
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1183.297739
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1179.397956
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1143.690542
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1520.865285
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1503.917249
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1701.387969
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1542.815475
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1658.984072
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1609.687441
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1472.904002
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1615.531827
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1673.399898
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1568.536496
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1545.016351
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1446.357591
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1492.118985
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1383.648313
komp hws_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1816.511574
komp rand local defaultnuma loose dpotrf_taskdep 8192 224 1 192 446.286906
komp rand local defaultnuma loose dpotrf_taskdep 8192 224 1 192 509.107976
komp rand local defaultnuma loose dpotrf_taskdep 8192 224 1 192 369.314317
komp rand local defaultnuma loose dpotrf_taskdep 8192 224 1 192 433.597342
komp rand local defaultnuma loose dpotrf_taskdep 8192 224 1 192 423.858006
komp rand local defaultnuma loose dpotrf_taskdep 8192 224 1 192 443.631644
komp rand local defaultnuma loose dpotrf_taskdep 8192 224 1 192 351.067228
komp rand local defaultnuma loose dpotrf_taskdep 8192 224 1 192 524.958195
komp rand local defaultnuma loose dpotrf_taskdep 8192 224 1 192 444.170174
komp rand local defaultnuma loose dpotrf_taskdep 8192 224 1 192 507.773980
komp rand local defaultnuma loose dpotrf_taskdep 8192 224 1 192 439.456615
komp rand local defaultnuma loose dpotrf_taskdep 8192 224 1 192 475.024874
komp rand local defaultnuma loose dpotrf_taskdep 8192 224 1 192 458.613817
komp rand local defaultnuma loose dpotrf_taskdep 8192 224 1 192 362.787853
komp rand local defaultnuma loose dpotrf_taskdep 8192 224 1 192 412.873002
komp rand local defaultnuma loose dpotrf_taskdep 16384 256 1 192 986.480484
komp rand local defaultnuma loose dpotrf_taskdep 16384 256 1 192 957.615104
komp rand local defaultnuma loose dpotrf_taskdep 16384 256 1 192 934.365171
komp rand local defaultnuma loose dpotrf_taskdep 16384 256 1 192 923.411129
komp rand local defaultnuma loose dpotrf_taskdep 16384 256 1 192 925.021421
komp rand local defaultnuma loose dpotrf_taskdep 16384 256 1 192 937.080539
komp rand local defaultnuma loose dpotrf_taskdep 16384 256 1 192 936.547928
komp rand local defaultnuma loose dpotrf_taskdep 16384 256 1 192 949.590476
komp rand local defaultnuma loose dpotrf_taskdep 16384 256 1 192 884.758751
komp rand local defaultnuma loose dpotrf_taskdep 16384 256 1 192 929.468319
komp rand local defaultnuma loose dpotrf_taskdep 16384 256 1 192 907.160219
komp rand local defaultnuma loose dpotrf_taskdep 16384 256 1 192 837.871187
komp rand local defaultnuma loose dpotrf_taskdep 16384 256 1 192 948.309892
komp rand local defaultnuma loose dpotrf_taskdep 16384 256 1 192 987.423278
komp rand local defaultnuma loose dpotrf_taskdep 16384 256 1 192 988.564417
komp rand local defaultnuma loose dpotrf_taskdep 32768 512 1 192 1466.009344
komp rand local defaultnuma loose dpotrf_taskdep 32768 512 1 192 1404.009930
komp rand local defaultnuma loose dpotrf_taskdep 32768 512 1 192 1362.795958
komp rand local defaultnuma loose dpotrf_taskdep 32768 512 1 192 1409.259373
komp rand local defaultnuma loose dpotrf_taskdep 32768 512 1 192 1413.854317
komp rand local defaultnuma loose dpotrf_taskdep 32768 512 1 192 1361.351319
komp rand local defaultnuma loose dpotrf_taskdep 32768 512 1 192 1413.797552
komp rand local defaultnuma loose dpotrf_taskdep 32768 512 1 192 1397.791262
komp rand local defaultnuma loose dpotrf_taskdep 32768 512 1 192 1387.665470
komp rand local defaultnuma loose dpotrf_taskdep 32768 512 1 192 1393.498213
komp rand local defaultnuma loose dpotrf_taskdep 32768 512 1 192 1454.190424
komp rand local defaultnuma loose dpotrf_taskdep 32768 512 1 192 1420.057457
komp rand local defaultnuma loose dpotrf_taskdep 32768 512 1 192 1360.123528
komp rand local defaultnuma loose dpotrf_taskdep 32768 512 1 192 1414.192035
komp rand local defaultnuma loose dpotrf_taskdep 32768 512 1 192 1403.950267
gomp none none parallel_init loose dpotrf_taskdep 16384 256 1 192 621.259388
gomp none none parallel_init loose dpotrf_taskdep 16384 256 1 192 947.872839
gomp none none parallel_init loose dpotrf_taskdep 16384 256 1 192 639.690016
gomp none none parallel_init loose dpotrf_taskdep 16384 256 1 192 698.257971
gomp none none parallel_init loose dpotrf_taskdep 16384 256 1 192 601.324635
gomp none none parallel_init loose dpotrf_taskdep 32768 512 1 192 1748.602334
gomp none none parallel_init loose dpotrf_taskdep 32768 512 1 192 1753.071898
gomp none none parallel_init loose dpotrf_taskdep 32768 512 1 192 1777.087064
gomp none none parallel_init loose dpotrf_taskdep 32768 512 1 192 1758.790386
gomp none none parallel_init loose dpotrf_taskdep 32768 512 1 192 1735.343736
gomp none none parallel_init loose dgeqrf_taskdep 16384 256 1 192 653.390041
gomp none none parallel_init loose dgeqrf_taskdep 16384 256 1 192 656.363085
gomp none none parallel_init loose dgeqrf_taskdep 16384 256 1 192 654.514186
gomp none none parallel_init loose dgeqrf_taskdep 16384 256 1 192 660.288531
gomp none none parallel_init loose dgeqrf_taskdep 16384 256 1 192 673.229318
gomp none none parallel_init loose dgeqrf_taskdep 32768 512 1 192 1332.898861
gomp none none parallel_init loose dgeqrf_taskdep 32768 512 1 192 1388.654212
gomp none none parallel_init loose dgeqrf_taskdep 32768 512 1 192 1395.144572
gomp none none parallel_init loose dgeqrf_taskdep 32768 512 1 192 1373.737042
gomp none none parallel_init loose dgeqrf_taskdep 32768 512 1 192 1408.538824
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 128 1 192 116.158109
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 128 1 192 130.217976
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 128 1 192 131.338376
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 128 1 192 133.998932
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 128 1 192 132.858968
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 186 1 192 587.950490
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 186 1 192 608.133808
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 186 1 192 562.757263
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 186 1 192 552.857650
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 186 1 192 447.823292
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 224 1 192 1110.131643
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 224 1 192 1278.094520
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 224 1 192 1255.545830
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 224 1 192 1007.690008
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 224 1 192 1071.204136
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1264.003918
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1355.065357
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1317.681304
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1430.933037
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1353.510568
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 512 1 192 911.847500
